year,state,district,writein,special,runoff,winner,party,winVotes,totalVotes,runnerUp,ruParty,ruVotes,rawMargin,decMargin
2006,Rhode Island,1,False,False,False,Patrick J. Kennedy,democrat,124634,180104.0,Jonathan P. Scott,republican,41836,82798,0.4597232709989784
2006,Rhode Island,1,False,False,False,Patrick J. Kennedy,democrat,124634,180104.0,Jonathan P. Scott,republican,41836,82798,0.4597232709989784
2008,Rhode Island,1,False,False,,Patrick J. Kennedy,democrat,145254,211998.0,Jonathan P. Scott,republican,51340,93914,0.4429947452334456
2008,Rhode Island,1,False,False,,Patrick J. Kennedy,democrat,145254,211998.0,Jonathan P. Scott,republican,51340,93914,0.4429947452334456
2010,Rhode Island,1,False,False,,David N. Cicilline,democrat,81269,160814.0,John J. Loughlin II,republican,71542,9727,0.06048602733592845
2010,Rhode Island,1,False,False,,David N. Cicilline,democrat,81269,160814.0,John J. Loughlin II,republican,71542,9727,0.06048602733592845
2012,Rhode Island,1,False,False,,David N. Cicilline,democrat,108612,205115.0,Brendan P. Doherty,republican,83737,24875,0.12127343197718349
2012,Rhode Island,1,False,False,,David N. Cicilline,democrat,108612,205115.0,Brendan P. Doherty,republican,83737,24875,0.12127343197718349
2014,Rhode Island,1,False,False,,David N. Cicilline,democrat,87060,146353.0,Comick Brendan Lynch,republican,58877,28183,0.1925686525045609
2014,Rhode Island,1,False,False,,David N. Cicilline,democrat,87060,146353.0,Comick Brendan Lynch,republican,58877,28183,0.1925686525045609
2016,Rhode Island,1,False,False,,David N. Cicilline,democrat,130534,202371.0,Harold Russell Taub,republican,71023,59511,0.2940688142075693
2016,Rhode Island,1,False,False,,David N. Cicilline,democrat,130534,202371.0,Harold Russell Taub,republican,71023,59511,0.2940688142075693
2018,Rhode Island,1,False,False,,David N. Cicilline,democrat,116099,174083.0,Patrick J. Donovan,republican,57567,58532,0.33623041882320504
2018,Rhode Island,1,False,False,,David N. Cicilline,democrat,116099,174083.0,Patrick J. Donovan,republican,57567,58532,0.33623041882320504
2000,Rhode Island,2,False,False,False,James R. Langevin,democrat,123805,199021.0,Rodney D. Driver,conscience for congress,42625,81180,0.4078966541219268
2000,Rhode Island,2,False,False,False,James R. Langevin,democrat,123805,199021.0,Rodney D. Driver,conscience for congress,42625,81180,0.4078966541219268
2002,Rhode Island,2,False,False,False,James R. Langevin,democrat,129390,169610.0,John O. Matson,republican,37767,91623,0.5401981015270325
2002,Rhode Island,2,False,False,False,James R. Langevin,democrat,129390,169610.0,John O. Matson,republican,37767,91623,0.5401981015270325
2004,Rhode Island,2,False,False,False,James R. Langevin,democrat,154392,207165.0,Arthur Chuck Barton III,republican,43139,111253,0.5370260420437816
2004,Rhode Island,2,False,False,False,James R. Langevin,democrat,154392,207165.0,Arthur Chuck Barton III,republican,43139,111253,0.5370260420437816
2006,Rhode Island,2,False,False,False,James R. Langevin,democrat,140315,193044.0,Rod Driver,independent,52729,87586,0.45371003501792334
2006,Rhode Island,2,False,False,False,James R. Langevin,democrat,140315,193044.0,Rod Driver,independent,52729,87586,0.45371003501792334
2008,Rhode Island,2,False,False,,James R. Langevin,democrat,158416,226234.0,Mark S. Zaccaria,republican,67433,90983,0.40216324690364846
2008,Rhode Island,2,False,False,,James R. Langevin,democrat,158416,226234.0,Mark S. Zaccaria,republican,67433,90983,0.40216324690364846
2010,Rhode Island,2,False,False,,James R. Langevin,democrat,104442,174670.0,Mark S. Zaccaria,republican,55409,49033,0.2807179252304346
2010,Rhode Island,2,False,False,,James R. Langevin,democrat,104442,174670.0,Mark S. Zaccaria,republican,55409,49033,0.2807179252304346
2012,Rhode Island,2,False,False,,James R. Langevin,democrat,124067,222660.0,Michael G. Riley,republican,78189,45878,0.20604509117039427
2012,Rhode Island,2,False,False,,James R. Langevin,democrat,124067,222660.0,Michael G. Riley,republican,78189,45878,0.20604509117039427
2014,Rhode Island,2,False,False,,James R. Langevin,democrat,105716,169904.0,Rhue R. Reis,republican,63844,41872,0.24644505132310013
2014,Rhode Island,2,False,False,,James R. Langevin,democrat,105716,169904.0,Rhue R. Reis,republican,63844,41872,0.24644505132310013
2016,Rhode Island,2,False,False,,James R. Langevin,democrat,133108,229148.0,Rhue R. Reis,republican,70301,62807,0.2740892349049523
2016,Rhode Island,2,False,False,,James R. Langevin,democrat,133108,229148.0,Rhue R. Reis,republican,70301,62807,0.2740892349049523
2018,Rhode Island,2,False,False,,James R. Langevin,democrat,126476,199197.0,Salvatore G. Caiozzo,republican,72271,54205,0.2721175519711643
2018,Rhode Island,2,False,False,,James R. Langevin,democrat,126476,199197.0,Salvatore G. Caiozzo,republican,72271,54205,0.2721175519711643
2000,South Carolina,1,False,False,False,Henry Brown,republican,139597,231446.0,Andy Brack,democrat,82622,56975,0.2461697328966584
2000,South Carolina,1,False,False,False,Henry Brown,republican,139597,231446.0,Andy Brack,democrat,82622,56975,0.2461697328966584
2002,South Carolina,1,False,False,False,Henry E. Brown Jr.,republican,127562,142425.0,James E. Dunn,united citizens,9841,117721,0.8265473055994382
2002,South Carolina,1,False,False,False,Henry E. Brown Jr.,republican,127562,142425.0,James E. Dunn,united citizens,9841,117721,0.8265473055994382
2004,South Carolina,1,False,False,False,Henry E. Brown,republican,186448,212308.0,James E. Dunn,green,25674,160774,0.7572677430902274
2004,South Carolina,1,False,False,False,Henry E. Brown,republican,186448,212308.0,James E. Dunn,green,25674,160774,0.7572677430902274
2006,South Carolina,1,False,False,False,"Henry E. Brown, Jr.",republican,115766,193375.0,Randy Maatta,democrat,73218,42548,0.2200284421460892
2006,South Carolina,1,False,False,False,"Henry E. Brown, Jr.",republican,115766,193375.0,Randy Maatta,democrat,73218,42548,0.2200284421460892
2008,South Carolina,1,False,False,,Henry E. Brown Jr.,republican,177540,341879.0,Linda Ketner,democrat,163724,13816,0.04041195861693758
2008,South Carolina,1,False,False,,Henry E. Brown Jr.,republican,177540,341879.0,Linda Ketner,democrat,163724,13816,0.04041195861693758
2010,South Carolina,1,False,False,,Tim Scott,republican,152755,233695.0,Ben Frasier,democrat,67008,85747,0.3669184193072167
2010,South Carolina,1,False,False,,Tim Scott,republican,152755,233695.0,Ben Frasier,democrat,67008,85747,0.3669184193072167
2012,South Carolina,1,False,False,,Tim Scott,republican,179908,290013.0,Bobbie G. Rose,democrat,98154,81754,0.2818977080337778
2012,South Carolina,1,False,False,,Tim Scott,republican,179908,290013.0,Bobbie G. Rose,democrat,98154,81754,0.2818977080337778
2014,South Carolina,1,False,False,,Mark Sanford,republican,119392,127815.0,,,8423,110969,0.8682001330047333
2014,South Carolina,1,False,False,,Mark Sanford,republican,119392,127815.0,,,8423,110969,0.8682001330047333
2016,South Carolina,1,False,False,,Mark Sanford,republican,190410,325170.0,Dimitri Cherny,democrat,110539,79871,0.24562844050804195
2016,South Carolina,1,False,False,,Mark Sanford,republican,190410,325170.0,Dimitri Cherny,democrat,110539,79871,0.24562844050804195
2018,South Carolina,1,False,False,,Joe Cunningham,democrat,145455,287433.0,Katie Arrington,republican,141473,3982,0.013853663288488138
2018,South Carolina,1,False,False,,Joe Cunningham,democrat,145455,287433.0,Katie Arrington,republican,141473,3982,0.013853663288488138
2000,South Carolina,2,False,False,False,Floyd Spence,republican,154338,270976.0,Jane Frederick,democrat,110672,43666,0.1611434222957015
2000,South Carolina,2,False,False,False,Floyd Spence,republican,154338,270976.0,Jane Frederick,democrat,110672,43666,0.1611434222957015
2002,South Carolina,2,False,False,False,Joe Wilson,republican,144149,171359.0,Mark Whittington,united citizens,17189,126960,0.7409006821935236
2002,South Carolina,2,False,False,False,Joe Wilson,republican,144149,171359.0,Mark Whittington,united citizens,17189,126960,0.7409006821935236
2004,South Carolina,2,False,False,False,Joe Wilson,republican,181862,279870.0,Michael Ray Ellisor,democrat,93249,88613,0.31662200307285526
2004,South Carolina,2,False,False,False,Joe Wilson,republican,181862,279870.0,Michael Ray Ellisor,democrat,93249,88613,0.31662200307285526
2006,South Carolina,2,False,False,False,Joe Wilson,republican,127811,204052.0,Michael Ray Ellisor,democrat,76090,51721,0.25346970380099193
2006,South Carolina,2,False,False,False,Joe Wilson,republican,127811,204052.0,Michael Ray Ellisor,democrat,76090,51721,0.25346970380099193
2008,South Carolina,2,False,False,,Joe Wilson,republican,184583,343486.0,Rob Miller,democrat,158627,25956,0.0755663986305119
2008,South Carolina,2,False,False,,Joe Wilson,republican,184583,343486.0,Rob Miller,democrat,158627,25956,0.0755663986305119
2010,South Carolina,2,False,False,,Joe Wilson,republican,138861,259672.0,Rob Miller,democrat,113625,25236,0.09718413999198983
2010,South Carolina,2,False,False,,Joe Wilson,republican,138861,259672.0,Rob Miller,democrat,113625,25236,0.09718413999198983
2012,South Carolina,2,False,False,,Joe Wilson,republican,196116,203718.0,,,7602,188514,0.925367419668365
2012,South Carolina,2,False,False,,Joe Wilson,republican,196116,203718.0,,,7602,188514,0.925367419668365
2014,South Carolina,2,False,False,,Joe Wilson,republican,121649,194808.0,Phil Black,democrat,68719,52930,0.2717034208040738
2014,South Carolina,2,False,False,,Joe Wilson,republican,121649,194808.0,Phil Black,democrat,68719,52930,0.2717034208040738
2016,South Carolina,2,False,False,,Joe Wilson,republican,183746,304996.0,Arik Bjorn,democrat,105306,78440,0.2571837007698461
2016,South Carolina,2,False,False,,Joe Wilson,republican,183746,304996.0,Arik Bjorn,democrat,105306,78440,0.2571837007698461
2018,South Carolina,2,False,False,,Joe Wilson,republican,144642,257139.0,Sean Carrigan,democrat,109199,35443,0.13783595642823532
2018,South Carolina,2,False,False,,Joe Wilson,republican,144642,257139.0,Sean Carrigan,democrat,109199,35443,0.13783595642823532
2000,South Carolina,3,False,False,False,Lindsey O. Graham,republican,150180,221621.0,George Brightharp,democrat,64917,85263,0.38472437178787205
2000,South Carolina,3,False,False,False,Lindsey O. Graham,republican,150180,221621.0,George Brightharp,democrat,64917,85263,0.38472437178787205
2002,South Carolina,3,False,False,False,J. Gresham Barrett,republican,119644,178195.0,George L. Brightharp,democrat,55743,63901,0.3586015320295183
2002,South Carolina,3,False,False,False,J. Gresham Barrett,republican,119644,178195.0,George L. Brightharp,democrat,55743,63901,0.3586015320295183
2004,South Carolina,3,False,False,False,J. Gresham Barrett,republican,191052,191999.0,,,947,190105,0.9901353652883609
2004,South Carolina,3,False,False,False,J. Gresham Barrett,republican,191052,191999.0,,,947,190105,0.9901353652883609
2006,South Carolina,3,False,False,False,J. Gresham Barrett,republican,111882,177988.0,Lee Ballenger,democrat,66039,45843,0.2575623075712969
2006,South Carolina,3,False,False,False,J. Gresham Barrett,republican,111882,177988.0,Lee Ballenger,democrat,66039,45843,0.2575623075712969
2008,South Carolina,3,False,False,,J. Gresham Barrett,republican,186799,288741.0,Jane Ballard Dyer,democrat,101724,85075,0.2946412182544218
2008,South Carolina,3,False,False,,J. Gresham Barrett,republican,186799,288741.0,Jane Ballard Dyer,democrat,101724,85075,0.2946412182544218
2010,South Carolina,3,False,False,,Jeff Duncan,republican,126235,202108.0,Jane Ballard Dyer,democrat,66497,59738,0.2955746432600391
2010,South Carolina,3,False,False,,Jeff Duncan,republican,126235,202108.0,Jane Ballard Dyer,democrat,66497,59738,0.2955746432600391
2012,South Carolina,3,False,False,,Jeff Duncan,republican,169512,254763.0,Brian Ryan B. Doyle,democrat,84735,84777,0.3327681021184395
2012,South Carolina,3,False,False,,Jeff Duncan,republican,169512,254763.0,Brian Ryan B. Doyle,democrat,84735,84777,0.3327681021184395
2014,South Carolina,3,False,False,,Jeff Duncan,republican,116741,164009.0,Barbara Jo Mullis,democrat,47181,69560,0.4241230664170869
2014,South Carolina,3,False,False,,Jeff Duncan,republican,116741,164009.0,Barbara Jo Mullis,democrat,47181,69560,0.4241230664170869
2016,South Carolina,3,False,False,,Jeff Duncan,republican,196325,269540.0,Hosea Cleveland,democrat,72933,123392,0.45778734139645316
2016,South Carolina,3,False,False,,Jeff Duncan,republican,196325,269540.0,Hosea Cleveland,democrat,72933,123392,0.45778734139645316
2018,South Carolina,3,False,False,,Jeff Duncan,republican,153338,226204.0,Mary Geren,democrat,70046,83292,0.36821630033067504
2018,South Carolina,3,False,False,,Jeff Duncan,republican,153338,226204.0,Mary Geren,democrat,70046,83292,0.36821630033067504
2000,South Carolina,4,False,False,False,Jim DeMint,republican,150436,189051.0,Ted Adams,constitution,16532,133904,0.7082956450904783
2000,South Carolina,4,False,False,False,Jim DeMint,republican,150436,189051.0,Ted Adams,constitution,16532,133904,0.7082956450904783
2002,South Carolina,4,False,False,False,Jim DeMint,republican,122422,177417.0,Peter J. Ashy,democrat,51462,70960,0.3999616722185585
2002,South Carolina,4,False,False,False,Jim DeMint,republican,122422,177417.0,Peter J. Ashy,democrat,51462,70960,0.3999616722185585
2004,South Carolina,4,False,False,False,Bob Inglis,republican,188795,270594.0,Brandon P. Brown,democrat,78376,110419,0.40806152390666456
2004,South Carolina,4,False,False,False,Bob Inglis,republican,188795,270594.0,Brandon P. Brown,democrat,78376,110419,0.40806152390666456
2006,South Carolina,4,False,False,False,Bob Inglis,republican,115553,179931.0,William Griff Griffith,democrat,57490,58063,0.3226959223257805
2006,South Carolina,4,False,False,False,Bob Inglis,republican,115553,179931.0,William Griff Griffith,democrat,57490,58063,0.3226959223257805
2008,South Carolina,4,False,False,,Bob Inglis,republican,184440,306928.0,Paul Corden,democrat,113291,71149,0.23181006620445188
2008,South Carolina,4,False,False,,Bob Inglis,republican,184440,306928.0,Paul Corden,democrat,113291,71149,0.23181006620445188
2010,South Carolina,4,False,False,,Trey Gowdy,republican,137586,216838.0,Paul Corden,democrat,62438,75148,0.3465628718213597
2010,South Carolina,4,False,False,,Trey Gowdy,republican,137586,216838.0,Paul Corden,democrat,62438,75148,0.3465628718213597
2012,South Carolina,4,False,False,,Trey Gowdy,republican,173201,266884.0,Deb Morrow,democrat,84087,89114,0.33390536712579244
2012,South Carolina,4,False,False,,Trey Gowdy,republican,173201,266884.0,Deb Morrow,democrat,84087,89114,0.33390536712579244
2014,South Carolina,4,False,False,,Trey Gowdy,republican,126452,149049.0,Curtis E. McLaughlin,libertarian,21969,104483,0.7009976584881482
2014,South Carolina,4,False,False,,Trey Gowdy,republican,126452,149049.0,Curtis E. McLaughlin,libertarian,21969,104483,0.7009976584881482
2016,South Carolina,4,False,False,,Trey Gowdy,republican,198648,295670.0,Chris Fedalei,democrat,91676,106972,0.3617952446984814
2016,South Carolina,4,False,False,,Trey Gowdy,republican,198648,295670.0,Chris Fedalei,democrat,91676,106972,0.3617952446984814
2018,South Carolina,4,False,False,,William Timmons,republican,145321,243950.0,Brandon P Brown,democrat,89182,56139,0.23012502562000414
2018,South Carolina,4,False,False,,William Timmons,republican,145321,243950.0,Brandon P Brown,democrat,89182,56139,0.23012502562000414
2000,South Carolina,5,False,False,False,"John M. Spratt, Jr.",democrat,126877,215838.0,Carl L. Gullick,republican,85247,41630,0.19287613858542058
2000,South Carolina,5,False,False,False,"John M. Spratt, Jr.",democrat,126877,215838.0,Carl L. Gullick,republican,85247,41630,0.19287613858542058
2002,South Carolina,5,False,False,False,John M. Spratt Jr.,democrat,121912,141972.0,Doug Kendall,libertarian,11013,110899,0.781132899444961
2002,South Carolina,5,False,False,False,John M. Spratt Jr.,democrat,121912,141972.0,Doug Kendall,libertarian,11013,110899,0.781132899444961
2004,South Carolina,5,False,False,False,"John M. Spratt, Jr.",democrat,152867,242518.0,Albert F. Spencer,republican,89568,63299,0.261007430376302
2004,South Carolina,5,False,False,False,"John M. Spratt, Jr.",democrat,152867,242518.0,Albert F. Spencer,republican,89568,63299,0.261007430376302
2006,South Carolina,5,False,False,False,"John M. Spratt, Jr.",democrat,99669,175154.0,Ralph Norman,republican,75422,24247,0.13843246514495822
2006,South Carolina,5,False,False,False,"John M. Spratt, Jr.",democrat,99669,175154.0,Ralph Norman,republican,75422,24247,0.13843246514495822
2008,South Carolina,5,False,False,,John M. Spratt Jr.,democrat,188785,306285.0,Albert F. Spencer,republican,113282,75503,0.24651223533636973
2008,South Carolina,5,False,False,,John M. Spratt Jr.,democrat,188785,306285.0,Albert F. Spencer,republican,113282,75503,0.24651223533636973
